x,y,arg
-1.3209186,-13.023578,1
20.460302,-7.8114324,2
18.567211,3.2834592,2
-1.0758841,19.139753,0
10.870853,1.9645094,0
2.8840222,17.111464,0
9.142464,14.236945,0
7.3186293,3.9860148,2
-2.6552699,5.7540755,2
-7.6865788,-10.535074,1
13.372329,-14.466834,1
12.512692,-10.070371,2
22.006895,-3.0660489,1
-11.634191,0.30896357,2
0.35549003,8.089452,0
-15.796058,-1.4292111,1
5.1430297,-16.468214,1
14.06554,-6.281309,1
2.1654277,5.2506723,1
1.771067,-0.22352853,2
16.788015,-2.2180865,2
-16.025806,8.459242,2
3.4383879,13.922758,0
5.27392,-9.880411,2
1.3927641,12.5830345,0
1.8365084,7.8534236,0
1.8757813,-4.790729,0
5.94117,14.68743,2
19.248432,11.1612215,2
-16.564117,0.843593,1
26.5893,3.8818426,1
14.165243,-6.2304664,1
2.2588305,5.162648,1
1.6705041,-0.15735167,2
12.1391535,10.433678,0
-8.085205,9.0715275,2
-7.789452,5.398153,0
-13.291546,3.0781932,0
17.041351,5.6085916,0
3.7752795,15.493243,2
23.608921,9.472388,2
-8.285614,10.982465,0
7.128474,23.33005,0
4.7588873,15.09078,2
19.545294,11.389294,2
-9.788441,20.934265,0
17.08522,5.6373634,0
7.639367,7.7858434,2
19.128498,14.672513,0
-9.739719,20.983812,0
17.082876,5.6362324,0
4.016417,15.439076,2
19.332611,11.802508,2
-11.607112,0.34398732,2
0.33941162,8.102421,0
-6.950685,3.1264775,0
6.2437706,-0.22890158,2
3.6506119,12.788079,0
-7.82784,3.5785234,0
6.516898,0.89779496,2
3.6542246,12.725603,0
-7.7041984,13.536018,0
7.9023037,-18.250023,0
4.0893908,15.412976,2
23.409618,9.20966,2
-9.0752945,1.6902672,1
1.9991448,-2.0095792,1
11.091445,-7.104525,1
1.7022933,3.2194026,1
2.2071548,-0.4846527,2
12.1531515,10.425497,0
-6.9383206,-9.500302,1
26.108171,4.0262227,1
6.308407,-5.8584995,1
-1.1723523,-2.0626094,1
0.063144274,14.548596,2
20.212105,5.788298,2
-5.651859,-0.12508738,1
19.476744,-12.350828,1
11.738351,-9.876712,2
15.142413,5.910263,2
-5.7478485,20.207417,0
9.142904,19.798876,0
2.004622,19.947407,0
9.352621,14.249334,0
7.783472,4.3886056,2
13.320877,15.513564,1
-10.527128,14.516184,0
10.182479,-0.71672505,0
4.6896734,18.554897,0
10.523381,13.047927,2
19.75745,9.535998,0
-10.946522,2.5924113,2
-8.412042,7.8114276,0
-8.282181,11.020935,0
11.45745,17.449055,0
8.204631,7.334324,2
23.185623,8.868401,2
-8.241541,11.581061,0
11.449184,17.443192,0
4.3961844,15.266517,2
19.579178,11.587234,0
4.54293,-10.4712,2
-3.7386425,-3.3445163,0
-9.274775,15.514088,0
9.518307,-0.21432163,0
17.39832,0.72281325,0
8.998275,-6.0958867,2
23.40647,13.525278,1
-4.8929954,-5.6608806,1
7.1076484,-9.751067,1
9.731602,-9.28531,1
2.0423598,2.0201354,2
21.33231,-0.19585416,1
-12.149306,7.607554,1
9.14798,5.8106804,1
12.421078,-6.7743845,1
1.7840729,4.245962,1
2.2108638,-0.54985404,2
12.178483,10.384034,0
-1.6640855,1.9134947,2
0.6111461,10.945422,0
-3.0571983,23.26991,0
7.2925296,7.304629,2
-2.2833364,8.322089,0
-16.52566,0.8769592,1
26.729395,3.7975996,1
6.171913,-5.916576,1
-1.1846504,-2.1619203,1
12.198177,13.40323,2
20.264372,5.746179,2
-13.483189,5.30154,0
12.48573,21.79651,0
1.439688,20.439186,0
8.792154,14.893031,0
7.8272576,4.8188715,2
-1.9162594,5.1934667,0
-8.716324,15.428676,0
9.08412,-0.22898826,0
4.1896167,17.398373,0
9.830124,11.828836,2
23.348248,13.472538,0
-1.0597008,19.146183,0
8.977941,19.885525,0
1.9716343,19.987232,0
9.34658,14.19518,0
7.798238,4.3525066,2
-1.9882402,5.1699495,0
-7.718286,22.818993,0
4.766134,21.846592,0
4.3081183,18.96782,0
9.250094,-6.3457694,1
5.7570953,2.867098,2
10.867972,19.363335,0
-16.017672,5.1649,0
15.147902,19.59561,0
15.218857,3.8850055,0
4.3983526,9.612364,0
11.517387,7.6741414,2
16.511211,14.883804,2
5.821858,3.0742228,2
-0.2968485,12.178462,2
-4.6726604,13.906892,0
1.9976901,-4.87522,0
5.936465,14.69584,2
22.464096,7.861034,1
-9.995838,3.9272368,0
16.346632,18.00937,0
14.726277,3.3559153,0
9.47502,16.834673,0
11.850101,7.5170484,2
14.6688385,12.427286,2
-7.106684,-6.027674,1
4.221073,7.0278244,1
10.00612,-9.475209,1
-0.5798236,0.60811776,2
17.175083,-8.40208,1
-12.120466,-3.1659749,1
6.09015,-15.871549,1
13.385929,-6.56221,1
1.8179209,4.911079,1
2.1287737,-0.27954635,2
16.175283,-2.1102264,2
-4.492493,10.002409,2
3.1069648,22.14813,0
